Contry code,Product name,Value
WE,Renting services of machinery and equipment without operator and of personal and household goods (71),1
WE,Computer and related services (72),1
WE,Research and development services (73),1
WE,Other business services (74),1
WE,"Public administration and defence services, compulsory social security services (75)",1
WE,Education services (80),1
WE,Health and social work services (85),1
WE,Food waste for treatment: incineration,1
WE,Paper waste for treatment: incineration,1
WE,Plastic waste for treatment: incineration,1
WE,Intert/metal waste for treatment: incineration,1
WE,Textiles waste for treatment: incineration,1
WE,Wood waste for treatment: incineration,1
WE,Oil/hazardous waste for treatment: incineration,1
WE,Food waste for treatment: biogasification and land application,1
WE,Paper waste for treatment: biogasification and land application,1
WE,Sewage sludge for treatment: biogasification and land application,1
WE,Food waste for treatment: composting and land application,1
WE,Paper and wood waste for treatment: composting and land application,1
WE,Food waste for treatment: waste water treatment,1
WE,Other waste for treatment: waste water treatment,1
WE,Food waste for treatment: landfill,1
WE,Paper for treatment: landfill,1
WE,Plastic waste for treatment: landfill,1
WE,Inert/metal/hazardous waste for treatment: landfill,1
WE,Textiles waste for treatment: landfill,1
WE,Wood waste for treatment: landfill,1
WE,Membership organisation services n.e.c. (91),1
WE,"Recreational, cultural and sporting services (92)",1
WE,Other services (93),1
WE,Private households with employed persons (95),1
WE,Extra-territorial organizations and bodies,1
WF,Paddy rice,1
WF,Wheat,1
WF,Cereal grains nec,1
WF,"Vegetables, fruit, nuts",1
WF,Oil seeds,1
WF,"Sugar cane, sugar beet",1
WF,Plant-based fibers,1
WF,Crops nec,1
WF,Cattle,1
WF,Pigs,1
WF,Poultry,1
WF,Meat animals nec,1
WF,Animal products nec,1
WF,Raw milk,1
WF,"Wool, silk-worm cocoons",1
WF,Manure (conventional treatment),1
WF,Manure (biogas treatment),1
WF,"Products of forestry, logging and related services (02)",1
WF,"Fish and other fishing products, services incidental of fishing (05)",1
WF,"Coal, lignite and peat",1
WF,"Crude petroleum and services related to crude oil extraction, excluding surveying",1
WF,"Natural gas and services related to natural gas extraction, excluding surveying, inclulding liquid gas",1
WF,Other Hydrocarbons,1
WF,Uranium and thorium ores (12),1
WF,Iron ores,1
WF,Copper ores and concentrates,1
WF,Nickel ores and concentrates,1
WF,Aluminium ores and concentrates,1
WF,Precious metal ores and concentrates,1
WF,"Lead, zinc and tin ores and concentrates",1
WF,Other non-ferrous metal ores and concentrates,1
WF,Stone,1
WF,Sand and clay,1
WF,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",1
WF,Products of meat cattle,1
WF,Products of meat pigs,1
WF,Products of meat poultry,1
WF,Meat products nec,1
WF,products of Vegetable oils and fats,1
WF,Dairy products,1
WF,Processed rice,1
WF,Sugar,1
WF,Food products nec,1
WF,Beverages,1
WF,Fish products,1
WF,Tobacco products (16),1
WF,Textiles (17),1
WF,"Wearing apparel, furs (18)",1
WF,Leather and leather products (19),1
WF,"Wood and products of wood and cork (except furniture), articles of straw and plaiting materials (20)",1
WF,"Wood material for treatment, Re-processing of secondary wood material into new wood material",1
WF,Pulp,1
WF,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",1
WF,Paper and paper products,1
WF,Printed matter and recorded media (22),1
WF,Coke oven products,1
WF, Refined Petroleum,1
WF,Nuclear fuel,1
WF,"Plastics, basic",1
WF,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",1
WF,N-fertiliser,1
WF,P- and other fertiliser,1
WF,"Chemicals nec, additives and biofuels",1
WF,Rubber and plastic products (25),1
WF,Glass and glass products,1
WF,"Secondary glass for treatment, Re-processing of secondary glass into new glass",1
WF,Ceramic goods,1
WF,"Bricks, tiles and construction products, in baked clay",1
WF,"Cement, lime and plaster",1
WF,"Ash for treatment, Re-processing of ash into clinker",1
WF,Other non-metallic mineral products,1
WF,Basic iron and steel and of ferro-alloys and first products thereof,1
WF,"Secondary steel for treatment, Re-processing of secondary steel into new steel",1
WF,Precious metals,1
WF,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",1
WF,Aluminium and aluminium products,1
WF,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",1
WF,"Lead, zinc and tin and products thereof",1
WF,"Secondary lead for treatment, Re-processing of secondary lead into new lead",1
WF,Copper products,1
WF,"Secondary copper for treatment, Re-processing of secondary copper into new copper",1
WF,Other non-ferrous metal products,1
WF,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",1
WF,Foundry work services,1
WF,"Fabricated metal products, except machinery and equipment (28)",1
WF,Machinery and equipment n.e.c. (29),1
WF,Office machinery and computers (30),1
WF,Electrical machinery and apparatus n.e.c. (31),1
WF,"Radio, television and communication equipment and apparatus (32)",1
WF,"Medical, precision and optical instruments, watches and clocks (33)",1
WF,"Motor vehicles, trailers and semi-trailers (34)",1
WF,Other transport equipment (35),1
WF,"Furniture, other manufactured goods n.e.c. (36)",1
WF,Secondary raw materials,1
WF,"Bottles for treatment, Recycling of bottles by direct reuse",1
WF,Electricity by coal,0
WF,Electricity by gas,1.039374777
WF,Electricity by nuclear,0
WF,Electricity by hydro,1.002518609
WF,Electricity by wind,9.594232011
WF,Electricity by petroleum and other oil derivatives,0.438628231
WF,Electricity by biomass and waste,1.0304707
WF,Electricity by solar photovoltaic,1516.022273
WF,Electricity by solar thermal,0
WF,"Electricity by tide, wave, ocean",0
WF,Electricity by Geothermal,0.588614002
WF,Electricity nec,0.588614002
WF,Transmission services of electricity,1
WF,Distribution and trade services of electricity,1
WF,Biogas an other gases nec.,1
WF,Distribution services of gaseous fuels through mains,1
WF,Steam and hot water supply services,1
WF,"Collected and purified water, distribution services of water (41)",1
WF,Construction work (45),1
WF,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",1
WF,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",1
WF,Retail trade services of motor fuel,1
WF,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",1
WF,"Retail  trade services, except of motor vehicles and motorcycles, repair services of personal and household goods (52)",1
WF,Hotel and restaurant services (55),1
WF,Railway transportation services,1
WF,Other land transportation services,1
WF,Transportation services via pipelines,1
WF,Sea and coastal water transportation services,1
WF,Inland water transportation services,1
WF,Air transport services (62),1
WF,"Supporting and auxiliary transport services, travel agency services (63)",1
WF,Post and telecommunication services (64),1
WF,"Financial intermediation services, except insurance and pension funding services (65)",1
WF,"Insurance and pension funding services, except compulsory social security services (66)",1
WF,Services auxiliary to financial intermediation (67),1
WF,Real estate services (70),1
WF,Renting services of machinery and equipment without operator and of personal and household goods (71),1
WF,Computer and related services (72),1
WF,Research and development services (73),1
WF,Other business services (74),1
WF,"Public administration and defence services, compulsory social security services (75)",1
WF,Education services (80),1
WF,Health and social work services (85),1
WF,Food waste for treatment: incineration,1
WF,Paper waste for treatment: incineration,1
WF,Plastic waste for treatment: incineration,1
WF,Intert/metal waste for treatment: incineration,1
WF,Textiles waste for treatment: incineration,1
WF,Wood waste for treatment: incineration,1
WF,Oil/hazardous waste for treatment: incineration,1
WF,Food waste for treatment: biogasification and land application,1
WF,Paper waste for treatment: biogasification and land application,1
WF,Sewage sludge for treatment: biogasification and land application,1
WF,Food waste for treatment: composting and land application,1
WF,Paper and wood waste for treatment: composting and land application,1
WF,Food waste for treatment: waste water treatment,1
WF,Other waste for treatment: waste water treatment,1
WF,Food waste for treatment: landfill,1
WF,Paper for treatment: landfill,1
WF,Plastic waste for treatment: landfill,1
WF,Inert/metal/hazardous waste for treatment: landfill,1
WF,Textiles waste for treatment: landfill,1
WF,Wood waste for treatment: landfill,1
WF,Membership organisation services n.e.c. (91),1
WF,"Recreational, cultural and sporting services (92)",1
WF,Other services (93),1
WF,Private households with employed persons (95),1
WF,Extra-territorial organizations and bodies,1
WM,Paddy rice,1
WM,Wheat,1
WM,Cereal grains nec,1
WM,"Vegetables, fruit, nuts",1
WM,Oil seeds,1
WM,"Sugar cane, sugar beet",1
WM,Plant-based fibers,1
WM,Crops nec,1
WM,Cattle,1
WM,Pigs,1
WM,Poultry,1
WM,Meat animals nec,1
WM,Animal products nec,1
WM,Raw milk,1
WM,"Wool, silk-worm cocoons",1
WM,Manure (conventional treatment),1
WM,Manure (biogas treatment),1
WM,"Products of forestry, logging and related services (02)",1
WM,"Fish and other fishing products, services incidental of fishing (05)",1
WM,"Coal, lignite and peat",1
WM,"Crude petroleum and services related to crude oil extraction, excluding surveying",1
WM,"Natural gas and services related to natural gas extraction, excluding surveying, inclulding liquid gas",1
WM,Other Hydrocarbons,1
WM,Uranium and thorium ores (12),1
WM,Iron ores,1
WM,Copper ores and concentrates,1
WM,Nickel ores and concentrates,1
WM,Aluminium ores and concentrates,1
WM,Precious metal ores and concentrates,1
WM,"Lead, zinc and tin ores and concentrates",1
WM,Other non-ferrous metal ores and concentrates,1
WM,Stone,1
WM,Sand and clay,1
WM,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",1
WM,Products of meat cattle,1
WM,Products of meat pigs,1
WM,Products of meat poultry,1
WM,Meat products nec,1
WM,products of Vegetable oils and fats,1
